CrimeDate,TotalVolume,Code1,Code2,Code3,Code4,Code5,Code6,Code7,Code8,Code9,Inside,Outside,InsideOutsideUnk,TempMAX,TempMIN
5/13/2016,135,0,1,10,32,26,50,14,0,2,65,70,0,76,53
5/14/2016,119,0,0,13,38,17,38,8,0,5,52,66,1,76,49
5/15/2016,139,0,2,13,40,16,52,11,2,3,66,73,0,60,42
5/16/2016,128,0,1,16,33,17,45,9,2,5,62,66,0,66,37
5/17/2016,142,1,0,22,37,29,45,6,0,2,72,69,1,56,51
5/18/2016,124,0,1,20,25,14,47,9,0,8,48,75,1,65,51
5/19/2016,122,0,0,11,29,19,51,7,1,4,52,69,1,73,52
5/20/2016,147,1,2,18,44,20,46,13,0,3,72,74,1,75,45
5/21/2016,129,0,0,13,42,16,43,10,1,4,62,66,1,62,53
5/22/2016,112,0,3,13,36,10,31,18,1,0,44,68,0,60,52
5/23/2016,123,3,0,23,23,20,38,12,1,3,45,78,0,75,55
5/24/2016,155,0,1,21,44,19,46,15,3,6,59,96,0,82,56
5/25/2016,148,5,1,15,38,23,51,14,0,1,68,80,0,86,60
5/26/2016,156,4,1,22,43,21,47,17,1,0,76,79,1,90,57
5/27/2016,158,2,3,17,38,20,61,14,0,3,70,88,0,90,68
5/28/2016,161,1,2,26,53,8,49,17,1,4,66,94,1,88,66
5/29/2016,106,0,2,6,37,15,31,13,1,1,46,60,0,85,60
5/30/2016,163,0,0,20,42,11,58,22,4,6,48,115,0,82,65
5/31/2016,134,1,1,11,49,16,46,6,3,1,62,71,1,85,66
6/1/2016,129,0,0,24,33,17,46,6,1,2,55,73,1,87,61
6/2/2016,132,0,1,21,32,23,41,10,1,3,66,65,1,79,66
6/3/2016,137,2,0,16,35,19,49,15,1,0,60,76,1,75,68
6/4/2016,156,1,3,12,61,26,40,11,0,2,78,78,0,83,69
6/5/2016,254,0,1,12,39,145,39,14,2,2,179,75,0,85,65
6/6/2016,174,2,1,24,41,29,55,19,1,2,77,96,1,86,66
6/7/2016,130,0,0,10,34,19,41,22,0,4,62,67,1,87,62
6/8/2016,157,2,0,16,41,32,53,8,0,5,78,79,0,73,51
6/9/2016,138,2,0,10,43,23,49,10,1,0,62,74,2,81,46
6/10/2016,166,2,2,17,47,28,47,17,1,5,80,85,1,82,54
6/11/2016,149,2,0,25,49,18,43,8,1,3,60,88,1,96,57
6/12/2016,127,0,2,5,39,14,49,16,1,1,50,75,2,93,66
6/13/2016,171,1,1,22,46,28,55,16,0,2,77,94,0,80,58
6/14/2016,130,1,0,9,25,30,41,24,0,0,61,68,1,81,59
6/15/2016,160,0,0,12,43,19,63,19,2,2,74,84,2,80,57
6/16/2016,126,0,0,8,40,22,42,12,1,1,64,62,0,79,65
6/17/2016,131,0,1,10,38,18,49,15,0,0,56,75,0,81,63
6/18/2016,137,0,2,7,50,21,43,10,1,3,63,73,1,85,60
6/19/2016,143,0,1,15,47,20,50,7,1,2,61,81,1,90,60
6/20/2016,185,0,0,21,40,29,67,20,2,6,74,110,1,91,63
6/21/2016,138,1,1,16,36,21,46,10,3,4,63,73,2,91,68
6/22/2016,150,2,0,18,42,26,45,13,1,3,77,72,1,83,66
6/23/2016,159,1,0,20,40,14,61,17,1,5,53,105,1,82,66
6/24/2016,132,1,0,18,42,21,38,9,0,3,65,67,0,81,70
6/25/2016,152,1,1,8,41,21,54,24,1,1,64,87,1,82,69
6/26/2016,129,2,0,11,34,22,49,9,1,1,54,72,3,84,59
6/27/2016,121,0,1,15,39,15,36,11,2,2,61,60,0,87,62
6/28/2016,135,3,0,10,36,17,48,13,2,6,61,72,2,84,68
6/29/2016,146,0,3,12,31,25,51,20,3,1,70,75,1,81,63
6/30/2016,112,1,0,11,35,9,42,12,1,1,45,67,0,84,58
7/1/2016,143,1,2,12,39,28,51,10,0,0,63,77,3,86,65
7/2/2016,110,0,0,11,30,11,42,12,1,3,48,60,2,79,64
7/3/2016,141,1,1,17,31,19,45,25,1,1,51,88,2,73,63
7/4/2016,109,0,0,13,29,14,34,18,0,1,46,61,2,73,65
7/5/2016,152,2,0,18,47,17,54,12,0,2,73,79,0,89,72
7/6/2016,133,2,1,19,37,16,46,6,0,6,53,79,1,92,71
7/7/2016,139,0,0,17,36,25,45,12,2,2,64,75,0,91,72
7/8/2016,118,2,0,15,20,28,40,13,0,0,55,61,2,91,73
7/9/2016,107,0,0,19,20,17,39,9,1,2,52,54,1,90,73
7/10/2016,131,3,0,12,34,18,51,11,0,2,61,68,2,84,67
7/11/2016,162,2,2,19,44,25,50,14,0,6,78,81,3,86,63
7/12/2016,128,1,0,20,34,20,41,7,4,1,60,66,2,87,64
7/13/2016,132,1,0,13,34,17,50,13,2,2,54,78,0,86,73
7/14/2016,137,2,2,13,45,21,33,16,3,2,62,74,1,96,75
7/15/2016,128,0,3,16,19,36,49,5,0,0,63,64,1,90,73
7/16/2016,126,2,1,15,29,19,39,19,0,2,63,63,0,92,68
7/17/2016,131,0,0,19,43,15,33,16,3,2,57,73,1,90,65
7/18/2016,119,2,0,15,39,22,28,11,0,2,58,61,0,94,71
7/19/2016,140,3,0,16,30,25,42,20,0,4,58,81,1,90,70
7/20/2016,160,0,0,19,43,25,52,17,0,4,58,102,0,86,66
7/21/2016,136,1,1,17,29,22,45,17,2,2,60,76,0,90,63
7/22/2016,134,0,1,17,43,26,37,9,0,1,59,75,0,94,69
7/23/2016,111,2,3,12,33,16,23,20,1,1,59,52,0,98,73
7/24/2016,128,2,0,21,34,16,32,18,0,5,56,72,0,94,70
7/25/2016,150,2,0,19,38,20,49,15,2,5,75,75,0,100,76
7/26/2016,138,1,0,17,36,22,41,21,0,0,65,73,0,96,73
7/27/2016,127,0,3,10,28,29,36,19,0,2,52,75,0,95,78
7/28/2016,131,4,0,9,34,18,44,17,1,4,55,76,0,95,74
7/29/2016,134,0,1,8,19,24,63,19,0,0,70,64,0,92,72
7/30/2016,125,0,0,17,42,16,40,9,0,1,64,61,0,88,71
7/31/2016,127,0,0,14,35,12,53,12,0,1,55,72,0,91,72
8/1/2016,138,0,0,15,38,19,47,16,0,3,59,77,2,89,71
8/2/2016,148,0,2,15,35,19,54,17,0,6,52,95,1,87,73
8/3/2016,128,1,0,15,29,13,53,11,2,4,57,71,0,82,69
8/4/2016,123,1,3,14,27,11,53,11,1,2,46,77,0,83,64
8/5/2016,149,1,1,16,40,21,51,15,0,4,67,80,2,83,67
8/6/2016,118,0,0,13,31,13,40,20,0,1,49,69,0,90,73
8/7/2016,146,1,1,24,33,17,55,12,2,1,57,89,0,89,67
8/8/2016,143,0,1,22,39,20,46,11,1,3,73,67,3,89,65
8/9/2016,128,0,1,15,37,13,48,12,1,1,42,84,2,81,62
8/10/2016,139,4,0,18,31,24,43,18,0,1,64,73,2,93,75
8/11/2016,125,0,1,27,36,13,36,11,0,1,60,65,0,96,77
8/12/2016,138,1,1,13,40,24,47,11,0,1,66,72,0,96,79
8/13/2016,158,2,0,23,54,23,41,11,1,3,74,84,0,98,77
8/14/2016,103,0,0,10,37,13,36,4,0,3,58,45,0,98,73
8/15/2016,136,0,2,15,33,18,39,25,1,3,61,75,0,93,72
8/16/2016,134,1,0,14,39,18,44,17,0,1,63,70,1,94,72
8/17/2016,131,2,1,9,32,21,51,11,1,3,65,66,0,91,72
8/18/2016,142,0,1,16,40,23,48,14,0,0,57,85,0,89,73
8/19/2016,144,2,0,19,35,23,51,12,1,1,67,75,2,88,69
8/20/2016,138,1,2,26,37,14,47,11,0,0,54,84,0,88,68
8/21/2016,119,0,0,13,49,13,27,15,1,1,53,66,0,84,67
8/22/2016,148,2,1,18,37,28,46,11,0,5,66,82,0,82,63
8/23/2016,134,1,2,8,34,19,46,22,0,2,56,78,0,82,59
8/24/2016,133,2,1,17,21,26,45,18,2,1,51,81,1,85,60
8/25/2016,129,0,0,12,25,15,54,22,0,1,49,79,1,88,66
8/26/2016,143,2,0,17,37,22,48,17,0,0,71,72,0,93,74
8/27/2016,144,3,0,19,40,20,46,13,1,2,59,85,0,90,69
8/28/2016,156,0,2,25,55,15,48,10,1,0,68,88,0,88,68
8/29/2016,136,0,2,19,31,23,45,14,0,2,68,68,0,93,68
8/30/2016,140,0,1,14,40,26,38,20,0,1,64,76,0,90,67
8/31/2016,134,0,0,13,53,14,37,13,0,4,54,80,0,91,65
9/1/2016,163,0,3,13,43,29,61,12,0,2,89,74,0,81,70
9/2/2016,130,2,0,14,41,18,35,16,0,4,48,82,0,80,64
9/3/2016,131,0,1,7,57,17,30,15,1,3,64,67,0,80,68
9/4/2016,137,1,1,14,37,20,37,23,1,3,45,92,0,82,59
9/5/2016,136,1,0,18,48,12,41,10,0,6,51,84,1,86,56
9/6/2016,145,1,2,20,40,14,46,21,1,0,55,90,0,92,65
9/7/2016,154,5,0,19,38,19,53,17,0,3,78,76,0,92,65
9/8/2016,126,3,1,7,34,21,49,9,0,2,58,68,0,96,74
9/9/2016,145,1,0,15,39,24,54,11,1,0,68,76,1,95,77
9/10/2016,142,0,0,18,37,25,47,13,1,1,77,64,1,96,72
9/11/2016,178,0,1,24,61,19,53,19,0,1,73,105,0,86,62
9/12/2016,155,0,1,14,42,31,48,16,1,2,81,74,0,82,63
9/13/2016,147,0,0,12,51,22,51,9,0,2,79,68,0,89,60
9/14/2016,133,1,1,13,36,18,48,13,1,2,75,58,0,93,62
9/15/2016,153,2,1,18,44,23,50,14,1,0,82,71,0,76,65
9/16/2016,150,3,0,10,46,30,44,12,1,4,76,73,1,76,60
9/17/2016,147,0,2,13,52,18,43,15,2,2,67,80,0,82,66
9/18/2016,144,2,1,20,41,19,35,22,1,3,59,85,0,87,67
9/19/2016,130,1,1,18,23,19,51,16,1,0,60,69,1,76,70
9/20/2016,146,0,1,13,33,32,53,13,0,1,73,73,0,79,68
9/21/2016,142,2,1,13,41,21,50,13,1,0,76,65,1,83,66
9/22/2016,182,0,0,31,49,35,53,9,1,4,90,92,0,84,60
9/23/2016,163,1,1,23,40,27,43,25,1,2,71,92,0,90,59
9/24/2016,192,1,1,14,64,22,58,21,0,11,82,107,3,73,56
9/25/2016,154,2,1,11,50,24,51,10,0,5,71,83,0,72,51
9/26/2016,127,0,0,14,37,20,44,11,1,0,62,65,0,68,51
9/27/2016,152,1,0,16,40,24,50,15,3,3,76,75,1,76,57
9/28/2016,141,0,0,11,28,20,60,20,1,1,67,74,0,69,55
9/29/2016,123,0,0,13,22,30,38,17,3,0,66,57,0,67,62
9/30/2016,162,0,0,28,38,21,59,14,0,2,75,87,0,64,58
10/1/2016,131,0,1,10,30,20,48,21,1,0,57,73,1,63,60
10/2/2016,148,2,0,24,39,15,50,15,1,2,58,90,0,73,63
10/3/2016,125,2,0,15,38,12,34,21,1,2,57,68,0,76,55
10/4/2016,145,2,2,21,36,30,41,12,0,1,75,70,0,73,53
10/5/2016,157,0,3,18,50,24,45,13,1,3,73,84,0,69,54
10/6/2016,117,1,1,12,32,19,39,7,3,3,62,55,0,71,55
10/7/2016,175,0,3,29,48,24,50,18,1,2,81,94,0,72,59
10/8/2016,138,0,1,11,46,23,38,17,2,0,62,76,0,66,62
10/9/2016,149,1,2,14,43,16,42,23,3,5,59,89,1,68,55
10/10/2016,156,3,2,15,36,28,47,22,2,1,62,93,1,65,42
10/11/2016,149,2,0,17,46,25,44,12,0,3,75,74,0,66,38
10/12/2016,140,2,1,15,43,26,39,13,0,1,82,58,0,69,41
10/13/2016,143,1,2,13,34,25,47,17,2,2,68,75,0,71,46
10/14/2016,161,0,1,20,40,32,48,18,1,1,74,87,0,65,40
10/15/2016,150,1,0,19,45,15,42,24,1,3,63,87,0,66,39
10/16/2016,134,2,1,12,31,16,51,19,0,2,49,85,0,75,44
10/17/2016,185,0,1,25,47,31,52,26,0,3,85,100,0,83,53
10/18/2016,149,1,0,13,47,14,58,13,0,3,67,82,0,84,56
10/19/2016,188,1,0,22,33,26,79,27,0,0,64,124,0,87,64
10/20/2016,168,0,0,18,40,30,58,19,1,2,73,95,0,81,65
10/21/2016,152,1,2,17,37,19,52,20,2,2,68,83,1,79,57
10/22/2016,127,1,0,16,31,20,37,22,0,0,50,77,0,59,46
10/23/2016,144,0,0,16,40,12,51,23,1,1,57,86,1,68,44
10/24/2016,162,3,1,17,45,28,44,22,0,2,69,93,0,68,44
10/25/2016,167,0,1,17,41,32,57,18,0,1,78,89,0,61,36
10/26/2016,147,1,0,16,34,20,50,24,0,2,60,87,0,59,32
10/27/2016,155,0,2,12,38,28,60,13,1,1,77,78,0,61,48
10/28/2016,154,1,0,18,34,23,49,28,0,1,63,91,0,61,39
10/29/2016,127,1,1,16,33,16,42,17,0,1,51,76,0,73,36
10/30/2016,160,1,2,22,38,16,53,26,0,2,61,99,0,83,58
10/31/2016,167,0,0,41,33,24,52,17,0,0,73,94,0,60,39
